"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@damienvin56 @Lateline Nobody knows. It’s a frontier of research, and we’ve got top people working on it.",FALSE,20,"damienvin56",2017-06-06 11:05:24,FALSE,"872045811672129536","872046762340401152","2773803759","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",2,FALSE,FALSE,NA,NA
"JUST POSTED: #StarTalkSnippet: “Science: The Inoculation Against Charlatans“ [video: 2m 30s] https://t.co/xXmo3ohwyr",FALSE,2456,NA,2017-06-05 03:38:45,FALSE,NA,"871571972085383168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",727,FALSE,FALSE,NA,NA
"Dumping Tillerson so we'll have ""Russia is a hoax"" people at State and CIA, AND passing tax cut for the rich on sam… https://t.co/EwpXpFpYgm",FALSE,13625,NA,2017-12-02 22:12:27,TRUE,NA,"937082056907022336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",2781,FALSE,FALSE,NA,NA
"Republican tax theory is always, the only way to get $ to middle class is give it to the rich FIRST. We'd love to g… https://t.co/tO3BYcV7qF",FALSE,14040,NA,2017-12-01 21:28:43,TRUE,NA,"936708666622844928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",3465,FALSE,FALSE,NA,NA
"Watching Trump sell his tax plan - 'I don't benefit, believe me' - I know I'm not supposed to call Trump fans stupi… https://t.co/nehC2xrnVx",FALSE,50860,NA,2017-11-29 20:59:28,TRUE,NA,"935976526494834689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",14428,FALSE,FALSE,NA,NA
"Help my friends @projectchimps on this #GivingTuesday. 10 new chimps coming in December with our help!… https://t.co/uO0OfURrmS",FALSE,1228,NA,2017-11-28 08:02:14,TRUE,NA,"935418542521905152",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",299,FALSE,FALSE,NA,NA
"#WikiLeaks @DonaldJTrumpJr. #Collusion https://t.co/OhE8cV8Xr4",FALSE,3239,NA,2017-11-25 03:24:00,FALSE,NA,"934261358907887616",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",901,FALSE,FALSE,NA,NA
"Happy #Thankshallowistmas! https://t.co/41AZ3kQuNz",FALSE,2733,NA,2017-11-23 20:41:46,FALSE,NA,"933797744749117442",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",536,FALSE,FALSE,NA,NA
"""The backlash we're seeing now with sexual harassment &amp; everything is the reaction to Trump being the pres. of our… https://t.co/KtoRM4zBz7",FALSE,8273,NA,2017-11-22 00:26:40,TRUE,NA,"933129569527197696",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1815,FALSE,FALSE,NA,NA
"This ""Al Franken groped Arianna"" story in the NY Post while promoting a sketch on my old show is so ridic and such… https://t.co/FMndY2Ao0d",FALSE,18316,NA,2017-11-21 04:08:39,TRUE,NA,"932823045491662848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",3910,FALSE,FALSE,NA,NA
"Al Franken did a bad thing &amp; the condemnation has been universal, which he deserves. But he doesn’t deserve to be l… https://t.co/42CYSfeosH",FALSE,25114,NA,2017-11-18 08:09:45,TRUE,NA,"931796555375329281",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",6138,FALSE,FALSE,NA,NA
"Since Trump is truly the Ebenezer Scrooge of our time. Angry, rich, &amp; hard to look at. What would his life be if he… https://t.co/xSsWHxzmaa",FALSE,7171,NA,2017-11-18 07:45:24,TRUE,NA,"931790429187588096",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",2186,FALSE,FALSE,NA,NA
"https://t.co/mG4489mFT8",FALSE,3244,NA,2017-11-15 22:55:45,FALSE,NA,"930932359951556608",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",996,FALSE,FALSE,NA,NA
"Mitch McConnell says he believes #RoyMoore's accusers - shouldn't someone ask him why he doesn't believe Trump's?",FALSE,51442,NA,2017-11-15 20:21:09,FALSE,NA,"930893454602780672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",13465,FALSE,FALSE,NA,NA
"This latest #RoyMoore accuser is one of the most credible witnesses I've ever seen. For one thing, she describes hi… https://t.co/DNl5EsArJV",FALSE,16923,NA,2017-11-14 20:00:55,TRUE,NA,"930525976361967616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",2521,FALSE,FALSE,NA,NA
"""What happened was our side showed up. And that has to be our mantra for the next 360 days."" -@MMFlint on 2017 Gube… https://t.co/gIUFkjy0hi",FALSE,2767,NA,2017-11-14 19:13:00,TRUE,NA,"930513918476263424",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",691,FALSE,FALSE,NA,NA
"The one big difference between Democrats and Republicans: We arrest our alleged rapists, they elect them.… https://t.co/oKOF764GN6",FALSE,34195,NA,2017-11-11 06:49:58,TRUE,NA,"929239760836497408",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",12033,FALSE,FALSE,NA,NA
"They call @JaredKushner Trump’s 'Boy Wonder' because, what anyone sees in him, boy... really makes you wonder. https://t.co/yqgqAWalZ3",FALSE,6054,NA,2017-11-11 06:15:26,FALSE,NA,"929231070456713217",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1763,FALSE,FALSE,NA,NA
"About last night: ""This is not the end, it is not even the beginning of the end. But it is perhaps the end of the beginning.""",FALSE,13363,NA,2017-11-09 04:20:57,FALSE,NA,"928477485494288384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",1720,FALSE,FALSE,NA,NA
"Bernie ppl are rightly angry at election rigging! Looks like a civil war in the Democratic party - and the loser gets the Democratic party.",FALSE,12643,NA,2017-11-05 23:06:19,FALSE,NA,"927311140387831809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",1954,FALSE,FALSE,NA,NA
"Don't forget to set clocks back so we get an extra hour of laying in bed, staring at the ceiling and wondering how everything turned to shit",FALSE,115803,NA,2017-11-05 01:42:33,FALSE,NA,"926988069806284800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",31067,FALSE,FALSE,NA,NA
"Mark Halperin used to rub his erection up against women in the office. Like he's a horny spider monkey who dabbles… https://t.co/JJbmiqmI6L",FALSE,3000,NA,2017-11-04 08:16:29,TRUE,NA,"926724818161975297",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",795,FALSE,FALSE,NA,NA
"Trump has left the country. I feel lighter already. This must be how parents feel when they send their kids off to… https://t.co/BSlluY8Tdh",FALSE,8800,NA,2017-11-04 08:06:22,TRUE,NA,"926722274077450240",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1758,FALSE,FALSE,NA,NA
"Trump so anxious to distract from Russia he took a page out of Weinstein's book and jacked into a potted plant. Then realized it was Jared..",FALSE,11468,NA,2017-11-02 20:25:25,FALSE,NA,"926183487194796032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",1577,FALSE,FALSE,NA,NA
"Happy #Halloween2017! #ScaryPoliticians https://t.co/PXgI2l0jiE",FALSE,3126,NA,2017-10-31 17:58:13,FALSE,NA,"925421668146675712",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",776,FALSE,FALSE,NA,NA
"I can't wait for the indictment tomorrow - if its Jared or Don Jr. President Crazypants is gonna go nuts. I predict he will fling his feces.",FALSE,58837,NA,2017-10-30 00:08:22,FALSE,NA,"924790043796946945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",10918,FALSE,FALSE,NA,NA
"https://t.co/MbMPAnaGar",FALSE,5610,NA,2017-10-29 23:22:50,FALSE,NA,"924778585063227392",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1229,FALSE,FALSE,NA,NA
"Having an Ebola monkey as president is bad, but damn it makes for fun shows.We had a blast last nite @TheMirageLV doing it again tonite 10pm",FALSE,5235,NA,2017-10-28 23:55:09,FALSE,NA,"924424330242441216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","billmaher",637,FALSE,FALSE,NA,NA
"Trump released the #JFK assassination files this week &amp; just as @FoxNews suspected they only raised more questions… https://t.co/WvKcTqCoJ5",FALSE,4721,NA,2017-10-28 23:41:08,TRUE,NA,"924420801884954624",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1133,FALSE,FALSE,NA,NA
"Telling people not to protest, not to question authority, is not American. #FetishPatriotism starts with goosebumps… https://t.co/RxHcBL5Mmi",FALSE,14806,NA,2017-10-28 19:52:40,TRUE,NA,"924363303542964224",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",5468,FALSE,FALSE,NA,NA
"There are no sorry's in Trump World. #GoldStarWidow #Trump w/@MargaretHoover @JamesCarville &amp;  @EWErickson https://t.co/18FVZqkTm2",FALSE,2325,NA,2017-10-25 23:13:04,FALSE,NA,"923326575688347648",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",571,FALSE,FALSE,NA,NA
"I’ve heard conservatives say it took a village to help Harvey Weinstein. But didn't it also take a village to elect… https://t.co/gjSSS4BolM",FALSE,15657,NA,2017-10-22 20:28:21,TRUE,NA,"922197958870700032",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",3923,FALSE,FALSE,NA,NA
"If Russia is going to keep attacking America, then America really should fight back. #RussianTrollArmy #TrumpRussia… https://t.co/pEcqLdavt6",FALSE,9549,NA,2017-10-21 06:33:13,TRUE,NA,"921625403143237632",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",3617,FALSE,FALSE,NA,NA
"The right-wing media frenzy over Harvey Weinstein. I tell you the men of @FoxNews are like... ""Those of us who are… https://t.co/dc7PTwigIN",FALSE,7102,NA,2017-10-21 06:15:37,TRUE,NA,"921620974486749184",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",2065,FALSE,FALSE,NA,NA
"I hope President Dumbass thinks he won his battle with war widows so we can move on - cuz his next step is to have Pence walk out on funeral",FALSE,35490,NA,2017-10-20 21:03:28,FALSE,NA,"921482021037268992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",8435,FALSE,FALSE,NA,NA
"Sex abuse, Russian meddling, cyber-bullying - the list of things our president can't speak about because HE DOES THEM just keeps growing...",FALSE,34268,NA,2017-10-19 20:06:31,FALSE,NA,"921105301566136320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",8882,FALSE,FALSE,NA,NA
"""Even Mel Gibson said 'Oy gevalt, what an asshole.' "" - @BillyCrystal #SeanSpicer #Emmys https://t.co/mL4U3dnLE1",FALSE,4405,NA,2017-10-13 20:46:14,FALSE,NA,"918940965858983936",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1068,FALSE,FALSE,NA,NA
"Mahalo Hawaii! Tickets are on sale NOW for my New Year's Evening of Comedy with @BobSaget &amp; @IamReggieBrown! @… https://t.co/FgTTl3CbtF",FALSE,464,NA,2017-10-13 20:03:31,TRUE,NA,"918930218055856134",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",83,FALSE,FALSE,NA,NA
"The only qualification that matters to Trump are people who are loyal to him. #TrumpCabinet #SuicidePact w/… https://t.co/m77aoqFYH1",FALSE,4073,NA,2017-10-12 23:50:43,TRUE,NA,"918625007302991872",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1146,FALSE,FALSE,NA,NA
"https://t.co/VfNXrtAx6h",FALSE,6417,NA,2017-10-10 04:09:51,FALSE,NA,"917603056744726528",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1948,FALSE,FALSE,NA,NA
"Drugs &amp; Addiction with the great @rustyrockets https://t.co/rpMFj2eagm https://t.co/ZVVI9Hse6U",FALSE,3961,NA,2017-10-09 22:08:24,FALSE,NA,"917512094727135232",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1038,FALSE,FALSE,NA,NA
"Democrats, this movement to childproof the world has made Republicans the party of freedom and Democrats the party… https://t.co/C9myeXgNVS",FALSE,3365,NA,2017-10-07 06:57:30,TRUE,NA,"916558083786031105",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1006,FALSE,FALSE,NA,NA
"I'm so sick of “thoughts and prayers” about gun violence. Thoughts and prayers are the republican way of saying tou… https://t.co/OmQsX1yIlV",FALSE,27065,NA,2017-10-07 06:21:37,TRUE,NA,"916549053822808064",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",8754,FALSE,FALSE,NA,NA
"If you can’t see the difference between the way blacks &amp; whites are treated w/guns in America then I think there is… https://t.co/M5KN156ZZf",FALSE,17947,NA,2017-10-07 05:15:09,TRUE,NA,"916532327286575105",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",5745,FALSE,FALSE,NA,NA
"Trump can’t demand that everyone stand for the flag if he colluded with a foreign Gov't to subvert the very democra… https://t.co/InGMmMBKcf",FALSE,37585,NA,2017-09-30 05:48:54,TRUE,NA,"914004102811488256",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",15762,FALSE,FALSE,NA,NA
"Trumps going to drain that swamp. He's going to drain the Treasury first, and then he will get around to the swamp.… https://t.co/BOrv9jshz5",FALSE,8153,NA,2017-09-30 04:55:25,TRUE,NA,"913990646137884673",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",2618,FALSE,FALSE,NA,NA
"Shout out to my friends in Toronto! Hillary drew 5,000 there yesterday! By god she’s gonna find a country that will elect her to something!",FALSE,18705,NA,2017-09-29 22:48:01,FALSE,NA,"913898187013767168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","billmaher",1991,FALSE,FALSE,NA,NA
"You reach a point in your life where you just don't give a shit about the things you didn't get to. #BucketList https://t.co/AeAXzGhgG1",FALSE,4911,NA,2017-09-27 21:29:30,FALSE,NA,"913153648565223424",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",889,FALSE,FALSE,NA,NA
"Trump fans Ryan, Belichick now saying they're pissed at him, Why not take it a step further to ""Huh, maybe I'm just an idiot about politics""",FALSE,12321,NA,2017-09-26 03:30:18,FALSE,NA,"912519675082285056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",1753,FALSE,FALSE,NA,NA
"Trump voters were played for rubes by the ultimate fast-talking city slicker. You didn’t make #MAGA you enrolled Am… https://t.co/FS4wa3vLcT",FALSE,18167,NA,2017-09-23 05:40:00,TRUE,NA,"911465148195287042",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",6763,FALSE,FALSE,NA,NA
"Robert Mueller says he is very close to figuring out who in the Trump campaign was not a Russian spy. #TrumpRussia… https://t.co/q9gAPBGR9U",FALSE,7439,NA,2017-09-23 04:53:04,TRUE,NA,"911453340042649600",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",2041,FALSE,FALSE,NA,NA
"Oh, so what that Trump went to the U N and discussed Nambia, a country that doesn't exist. How many know that Nambia's capital is Covfefe?",FALSE,33408,NA,2017-09-22 00:15:27,FALSE,NA,"911021087269388288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",7465,FALSE,FALSE,NA,NA
"Liberals still need to learn the difference between an imperfect friend and a deadly enemy. w/@SalmanRushdie… https://t.co/gKcoVKHBII",FALSE,5497,NA,2017-09-21 00:38:13,TRUE,NA,"910664426264567809",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1556,FALSE,FALSE,NA,NA
"https://t.co/tasQn4yKCw",FALSE,3674,NA,2017-09-18 05:51:44,FALSE,NA,"909656160961150981",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",880,FALSE,FALSE,NA,NA
"I see Trump fans mad at his DACA reversal still burning their MAGA hats and posting the video on line - its called The Douchebag Challenge!",FALSE,19733,NA,2017-09-17 20:12:34,FALSE,NA,"909510410235125760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",3888,FALSE,FALSE,NA,NA
"We’ve weathered Hurricane Harvey and Irma and now we're back to worrying about #ShitstormDonald. #AmnestyDon… https://t.co/Pc1zbN30fy",FALSE,6967,NA,2017-09-16 05:49:24,TRUE,NA,"908930799663169536",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1744,FALSE,FALSE,NA,NA
"We will defend our way of life here in Calif. &amp; what we believe in. Like #SanctuaryCities &amp; #CleanAir, #LegalPot,… https://t.co/euow4kS0Gf",FALSE,14489,NA,2017-09-16 05:09:19,TRUE,NA,"908920713318248449",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",4795,FALSE,FALSE,NA,NA
"Someone has to tell the makers of the movie ""#IT"" about a painted-up clown who scares the shit out of everybody, Yo… https://t.co/981XomxAtj",FALSE,7108,NA,2017-09-14 20:09:18,TRUE,NA,"908422425993293824",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1961,FALSE,FALSE,NA,NA
"People who watch @FoxNews<U+200B> don't even know the Russia story even exists. w/@secupp &amp; @adamgopnik #RussianTrollFarm https://t.co/yNowLGBZSm",FALSE,3537,NA,2017-09-14 19:54:06,FALSE,NA,"908418599429193728",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1156,FALSE,FALSE,NA,NA
"Looking at the devastation AGAIN, its obvious nature is sending us a message: and that message is, Don't throw your vote away on Jill Stein",FALSE,33478,NA,2017-09-13 03:55:22,FALSE,NA,"907814939187806208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",6525,FALSE,FALSE,NA,NA
"Last night at @TheMirageLV was so much fun - tonight's show at the very adult time of 10 pm - love that too, comics get up at noon!",FALSE,2192,NA,2017-09-09 22:53:03,FALSE,NA,"906651696297762816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","billmaher",165,FALSE,FALSE,NA,NA
"We are thinking about Florida right now. They are looking at a Category 5 Liberal Hoax. #Irma  #ClimateChange.… https://t.co/PtC5owW2kz",FALSE,10055,NA,2017-09-09 10:51:55,TRUE,NA,"906470214312763392",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",2882,FALSE,FALSE,NA,NA
"F**k fees! When did the American business model switch from selling a product to tricking consumers who don't read… https://t.co/rTwCSvkvCJ",FALSE,12684,NA,2017-09-09 06:30:38,TRUE,NA,"906404462951927808",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",3877,FALSE,FALSE,NA,NA
"Scariest words in pol:""I'm Hillary Clinton and I've been thinking what I'd do different if I ran again"" Hey, I'm at @TheMirageLV Fri &amp; Sat!",FALSE,3964,NA,2017-09-08 01:05:01,FALSE,NA,"905960128511320064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",459,FALSE,FALSE,NA,NA
"""If you're not outraged, you're not paying attention."" - #HeatherHeyer #Charlottesville w/@RevJJackson @RPCoalition https://t.co/MNADTJKrhj",FALSE,4528,NA,2017-09-06 21:48:34,FALSE,NA,"905548304393453568",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1107,FALSE,FALSE,NA,NA
"#StockTheSwamp w@StevenMnuchin1 #FortKnox #Eclipse2017 #TrumpsAmerica https://t.co/8DAurdRxxx",FALSE,5957,NA,2017-09-02 01:48:49,FALSE,NA,"903796823810228224",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1755,FALSE,FALSE,NA,NA
"Much talk today of erosion in Trump's base - finally! He's even started to fall among guys who use backseat of their truck for a trash can",FALSE,23276,NA,2017-08-31 03:40:06,FALSE,NA,"903100053220343808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","billmaher",3769,FALSE,FALSE,NA,NA
"""Trump is the Typhoid Mary of stupid."" -- @PaulBegala w/@nayyeroar #TrumpEffect #HurricaneHarvey https://t.co/4BjmmLEwdl",FALSE,6809,NA,2017-08-29 21:55:41,FALSE,NA,"902650993627717634",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1896,FALSE,FALSE,NA,NA
"We did not elect a swamp-draining reformer. We just gave our PIN number to a Nigerian prince. #AdolfPussyGrabber https://t.co/rXy3OgPcmA",FALSE,15997,NA,2017-08-26 05:40:53,FALSE,NA,"901318511556935680",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",5432,FALSE,FALSE,NA,NA
"#HurricaneHarvey is Trump’s first natural disaster – the others he all caused himself. https://t.co/tVbFCWguth",FALSE,9899,NA,2017-08-26 05:00:30,FALSE,NA,"901308348921913344",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",2838,FALSE,FALSE,NA,NA
"Great time, great show! w/@MMFlint @AriannaHuff #Broadway #TermsofMySurrender #Resist: @Make5calls https://t.co/VOwFtY3joi",FALSE,2975,NA,2017-08-25 05:42:35,FALSE,NA,"900956549459320833",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",634,FALSE,FALSE,NA,NA
"“I’ve known for weeks that Trump is a terrible president.” - @alfranken #NewsomFranken2020 https://t.co/PW7XQWCqPk",FALSE,5031,NA,2017-08-21 15:46:05,FALSE,NA,"899658875338498054",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",977,FALSE,FALSE,NA,NA
"Trump's vulgarity is not a shame with his voters. It's a bond. They love that about him. He doesn't make them feel… https://t.co/c3S9zpuA5m",FALSE,11016,NA,2017-07-12 00:33:58,TRUE,NA,"884933820406841345",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",2984,FALSE,FALSE,NA,NA
"Its true, Sarah Palin is suing the New York Times for defamation. And TV Guide, because the crossword puzzle is exhausting.",FALSE,17419,NA,2017-07-07 21:09:29,FALSE,NA,"883432806705123328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",2765,FALSE,FALSE,NA,NA
"This N Korean thing is getting tense! I mean, I think it is, I'm on vaca. The ladies at my nail salon are freaking out, that's what I know!",FALSE,9240,NA,2017-07-07 19:50:28,FALSE,NA,"883412921979510788",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",1008,FALSE,FALSE,NA,NA
"Now that July 4 is over, maybe the Republican murder...I mean, healthcare bill will get done.Mitch McConnell is hoping hotter heads prevail.",FALSE,7777,NA,2017-07-05 20:09:50,FALSE,NA,"882693022642655232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",1494,FALSE,FALSE,NA,NA
"According to the right-wing spin machine, the greatest threat to America now is that liberals are violent. I though… https://t.co/4u4zbKFPri",FALSE,9508,NA,2017-07-05 18:18:46,TRUE,NA,"882665071410683904",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",2762,FALSE,FALSE,NA,NA
"This is a tough 4th. Can I say for sure the country I love will survive the leader I hate? I cannot. OK, enuf gloom, go blow your hand off!",FALSE,22819,NA,2017-07-04 18:19:52,FALSE,NA,"882302960998391809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",3574,FALSE,FALSE,NA,NA
"Sarah Palin is suing the New York Times? Wow, somebody tell Katie Couric, she finally named a newspaper!",FALSE,25675,NA,2017-07-03 21:30:02,FALSE,NA,"881988429885526016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billmaher",5057,FALSE,FALSE,NA,NA
"Once again Donald Trump has taught this nation a valuable lesson, you can never be too rich to be white trash.… https://t.co/35uA1SmtpL",FALSE,19584,NA,2017-07-01 05:37:20,TRUE,NA,"881023899667804160",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",6549,FALSE,FALSE,NA,NA
"Someone has to tell me how summer can retain its specialness if “stupid season” now runs all year round.… https://t.co/AxRiGirRyQ",FALSE,4062,NA,2017-07-01 05:26:22,TRUE,NA,"881021138687508480",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1039,FALSE,FALSE,NA,NA
"""The Voldemort effect speaks to our inability to name and shame... Islamist extremism from the mainstream Muslim co… https://t.co/u43ALyLJBh",FALSE,2439,NA,2017-06-28 22:30:59,TRUE,NA,"880191828892336128",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",716,FALSE,FALSE,NA,NA
"""If you're not going to tell the truth anyway, you might as will not answer the question."" -@RWPUSA #TrumpRussia… https://t.co/hS1KifwAtR",FALSE,4811,NA,2017-06-28 00:43:42,TRUE,NA,"879862838033907712",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1450,FALSE,FALSE,NA,NA
"If Trump said ""Obama is hiding under my bed"" and they asked Spicer if that's true he'd say ""I don't know I haven't discussed it with him""",FALSE,22118,NA,2017-06-25 16:33:14,FALSE,NA,"879014632949723137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","billmaher",4604,FALSE,FALSE,NA,NA
"Where's the holiday for single people? We don't have a day, only Happy Hour. Set aside this Sunday to celebrate… https://t.co/SN1YMLVg0B",FALSE,5869,NA,2017-06-24 05:05:32,TRUE,NA,"878479181704605696",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",1723,FALSE,FALSE,NA,NA
"The Senate unveiled their super secret health care bill, like me after the show, it was hashed out behind closed do… https://t.co/fzvGe2Z8WX",FALSE,2899,NA,2017-06-24 04:49:44,TRUE,NA,"878475202950082560",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",749,FALSE,FALSE,NA,NA
"#FakeNews #BabyGoebbels &amp; Hitler w/Breitbart's editor-in-chief @AlexMarlow and @MalcolmNance, @IanBremmer &amp;… https://t.co/5VBGH9Xmb6",FALSE,1511,NA,2017-06-21 01:07:56,TRUE,NA,"877332222071644161",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","billmaher",462,FALSE,FALSE,NA,NA
